date,shift,required_ground_crew_count
2026-10-10,Afternoon,101
2026-01-07,Morning,117
2026-04-18,Night,48
2025-05-02,Afternoon,65
2025-05-05,Afternoon,48
2025-03-02,Night,49
2026-04-01,Afternoon,124
2024-08-18,Afternoon,60
2026-12-05,Morning,157
2024-07-11,Afternoon,114
2025-05-20,Morning,83
2024-12-10,Morning,109
2025-12-05,Night,72
2026-01-16,Morning,80
2026-10-03,Afternoon,79
2026-05-14,Morning,76
2024-09-29,Afternoon,82
2024-08-14,Night,91
2026-08-29,Morning,155
2025-06-18,Afternoon,113
2024-04-16,Afternoon,112
2026-06-23,Night,46
2025-12-11,Morning,100
2024-01-29,Night,54
2026-05-07,Afternoon,179
2025-10-27,Afternoon,102
2025-11-04,Morning,117
2026-08-05,Morning,52
2025-06-27,Afternoon,92
2025-05-20,Morning,85
2025-11-07,Afternoon,150
2024-08-04,Afternoon,129
2024-06-15,Afternoon,106
2026-07-13,Morning,198
2024-08-24,Morning,119
2025-07-06,Afternoon,93
2024-10-22,Afternoon,89
2024-09-09,Night,73
2025-10-17,Afternoon,76
2026-05-29,Afternoon,82
2025-04-29,Morning,113
2024-06-01,Night,46
2024-09-24,Morning,69
2024-06-29,Morning,108
2026-08-25,Morning,78
2024-12-16,Morning,133
2025-02-13,Night,35
2024-03-18,Morning,69
2025-05-03,Morning,95
2026-09-28,Morning,80
2025-03-25,Night,59
2025-12-14,Night,100
2024-07-18,Night,70
2024-06-05,Night,74
2026-03-12,Night,73
2024-03-13,Afternoon,74
2025-05-06,Morning,70
2024-12-13,Morning,135
2024-01-18,Morning,80
2025-08-05,Afternoon,96
2026-11-22,Morning,50
2024-03-16,Morning,95
2026-06-13,Afternoon,161
2025-08-13,Morning,110
2026-03-04,Morning,144
2024-04-15,Morning,72
2026-08-10,Afternoon,70
2024-01-13,Morning,51
2026-09-20,Morning,107
2025-12-21,Morning,190
2025-01-04,Night,69
2024-01-08,Morning,67
2025-10-31,Morning,83
2024-04-05,Night,52
2025-10-29,Night,50
2026-04-27,Morning,128
2024-10-19,Morning,89
2024-09-18,Morning,73
2024-08-31,Afternoon,90
2024-09-03,Morning,86
2024-05-04,Night,68
2024-09-30,Night,33
2025-12-23,Afternoon,77
2024-11-27,Morning,161
2026-05-05,Night,80
2026-06-16,Afternoon,139
2026-04-14,Night,40
2025-08-14,Morning,147
2024-12-12,Afternoon,117
2026-10-16,Night,73
2024-08-12,Night,48
2025-05-24,Afternoon,119
2025-05-12,Afternoon,78
2026-03-28,Afternoon,68
2025-08-22,Afternoon,174
2026-05-26,Night,72
2026-10-04,Afternoon,86
2025-03-04,Morning,87
2026-08-16,Morning,133
2024-07-04,Afternoon,212
2026-09-30,Night,58
2024-07-14,Morning,129
2026-07-20,Morning,85
2025-03-03,Night,60
2026-11-23,Afternoon,71
2024-05-21,Morning,78
2025-05-25,Morning,108
2026-09-15,Afternoon,91
2024-02-22,Morning,98
2024-10-17,Afternoon,114
2024-04-01,Afternoon,78
2024-12-18,Afternoon,182
2025-03-03,Afternoon,118
2025-11-09,Morning,118
2024-10-09,Morning,95
2024-06-22,Morning,141
2024-07-05,Morning,147
2026-10-25,Afternoon,68
2026-11-10,Morning,147
2024-08-30,Afternoon,177
2024-08-02,Morning,167
2024-02-29,Morning,119
2026-11-17,Morning,68
2026-02-12,Afternoon,78
2026-04-13,Afternoon,102
2024-11-14,Night,60
2025-12-03,Morning,128
2024-03-06,Afternoon,55
2026-01-10,Night,55
2025-09-27,Morning,111
2024-12-29,Morning,102
2026-02-17,Morning,73
2025-12-09,Morning,118
2025-04-26,Night,44
2024-07-23,Morning,61
2024-01-26,Afternoon,49
2026-10-24,Night,63
2024-11-04,Morning,104
2024-11-26,Afternoon,98
2026-01-16,Morning,84
2024-10-06,Afternoon,63
2025-02-15,Morning,95
2026-02-18,Morning,97
2025-10-14,Morning,86
2025-12-20,Afternoon,137
2024-01-06,Afternoon,67
2025-05-09,Afternoon,123
2025-06-04,Morning,71
2025-11-24,Night,57
2024-06-14,Morning,192
2024-06-23,Night,70
2026-04-15,Afternoon,77
2026-01-07,Afternoon,49
2026-06-08,Afternoon,173
2024-10-23,Night,74
2026-12-29,Afternoon,66
2024-10-26,Morning,128
2025-12-14,Night,84
2024-06-26,Morning,139
2026-10-03,Afternoon,98
2024-12-30,Afternoon,99
2026-05-29,Night,56
2024-12-29,Afternoon,175
2026-05-16,Morning,133
2025-05-12,Afternoon,91
2024-03-09,Morning,158
2024-07-27,Afternoon,52
2026-01-19,Afternoon,76
2024-07-30,Night,101
2024-10-28,Morning,101
2025-08-16,Morning,140
2024-10-04,Afternoon,99
2024-05-21,Morning,109
2025-11-15,Morning,101
2026-01-25,Morning,75
2026-03-14,Afternoon,84
2026-10-31,Morning,85
2024-05-16,Afternoon,136
2025-04-12,Night,68
2024-09-13,Afternoon,60
2026-09-14,Morning,89
2025-08-14,Morning,128
2024-04-17,Morning,83
2026-01-28,Afternoon,90
2024-02-17,Afternoon,144
2024-10-27,Morning,75
2026-03-01,Morning,106
2025-07-08,Morning,94
2026-04-14,Morning,178
2025-09-18,Night,84
2026-07-12,Morning,143
2025-09-08,Morning,132
2024-03-03,Morning,202
2024-03-19,Morning,73
2026-05-01,Morning,122
2024-02-12,Afternoon,66
2025-02-16,Morning,131
2024-01-18,Morning,65
2024-11-28,Afternoon,58
2025-10-14,Afternoon,55
2024-07-08,Morning,84
2025-05-25,Night,66
2026-12-27,Morning,82
2024-03-18,Night,42
2024-03-10,Night,48
2024-10-24,Afternoon,72
2026-06-25,Morning,80
2025-03-20,Night,53
2025-12-01,Morning,114
2024-02-07,Morning,60
2026-03-16,Afternoon,69
2024-03-14,Afternoon,122
2026-02-19,Night,95
2024-06-11,Afternoon,73
2026-07-29,Night,41
2024-11-20,Afternoon,71
2024-07-20,Afternoon,119
2025-01-04,Afternoon,58
2024-01-01,Night,53
2024-06-29,Night,129
2025-10-17,Night,24
2024-11-25,Night,58
2025-01-22,Afternoon,99
2026-06-03,Morning,97
2024-05-15,Night,72
2025-03-09,Morning,109
2024-07-23,Morning,115
2025-06-13,Afternoon,237
2024-12-29,Afternoon,126
2024-02-20,Afternoon,46
2024-03-17,Morning,66
2026-07-23,Morning,185
2024-03-03,Morning,108
2026-05-07,Morning,110
2026-09-30,Morning,44
2025-05-25,Afternoon,64
2024-12-08,Morning,169
2026-04-30,Morning,120
2026-12-12,Morning,108
2024-05-11,Afternoon,55
2026-11-22,Night,34
2026-10-31,Morning,155
2024-06-05,Morning,104
2024-02-29,Afternoon,43
2026-02-22,Morning,99
2024-03-26,Night,82
2025-10-20,Night,45
2024-03-11,Afternoon,63
2026-01-26,Night,71
2024-09-10,Afternoon,70
2024-04-15,Afternoon,102
2024-03-14,Morning,126
2024-07-25,Morning,126
2025-08-15,Morning,97
2024-03-24,Afternoon,84
2026-05-29,Afternoon,97
2025-10-24,Morning,95
2024-11-21,Afternoon,46
2026-12-17,Morning,99
2025-12-22,Morning,102
2026-01-06,Morning,128
2024-07-09,Afternoon,53
2026-02-17,Afternoon,113
2025-09-04,Afternoon,77
2026-12-15,Morning,104
2025-06-07,Afternoon,104
2026-01-13,Night,76
2025-01-08,Morning,102
2024-02-14,Afternoon,73
2024-05-20,Morning,61
2026-08-08,Morning,73
2026-03-19,Afternoon,146
2025-02-03,Morning,105
2026-02-03,Afternoon,48
2024-01-05,Night,76
2024-02-10,Morning,90
2025-07-09,Morning,77
2025-11-15,Night,55
2026-10-23,Afternoon,82
2026-04-12,Night,67
2024-10-09,Morning,112
2026-06-12,Afternoon,97
2025-06-22,Night,83
2026-06-24,Morning,138
2024-07-09,Night,78
2024-01-29,Afternoon,44
2024-03-04,Night,113
2026-12-22,Morning,122
2024-03-29,Afternoon,55
2026-10-26,Morning,94
2026-03-07,Night,65
2024-06-09,Morning,75
2026-08-05,Morning,181
2024-06-07,Night,65
2024-06-06,Morning,90
2025-09-22,Afternoon,145
2024-11-11,Morning,75
2024-11-14,Afternoon,87
2024-08-01,Morning,51
2025-10-28,Afternoon,79
2024-01-30,Afternoon,70
2024-09-25,Morning,178
2025-08-29,Morning,123
2025-06-17,Morning,170
2026-02-06,Afternoon,49
2024-08-25,Morning,65
2025-12-11,Morning,105
2026-04-12,Morning,147
2025-03-01,Afternoon,34
2024-10-08,Afternoon,103
2025-08-31,Afternoon,99
2025-09-26,Night,106
2024-04-13,Afternoon,113
2025-09-11,Night,58
2024-06-18,Afternoon,133
2025-09-15,Morning,62
2026-10-18,Night,55
2025-08-11,Night,66
2026-04-14,Afternoon,94
2024-12-05,Morning,126
2026-10-08,Morning,99
2026-06-09,Afternoon,155
2026-10-01,Afternoon,94
2026-03-23,Afternoon,142
2025-12-12,Morning,133
2025-07-29,Afternoon,117
2026-10-14,Morning,162
2026-07-18,Morning,110
2025-04-01,Morning,137
2024-04-03,Night,57
2024-01-04,Afternoon,44
2024-09-12,Night,56
2024-03-09,Afternoon,56
2024-08-19,Night,77
2024-04-29,Afternoon,68
2026-12-11,Night,67
2024-04-14,Night,77
2025-11-18,Afternoon,52
2025-01-20,Morning,71
2024-07-09,Afternoon,95
2026-02-07,Morning,116
2026-11-29,Morning,144
2026-05-16,Afternoon,93
2026-12-04,Night,75
2025-10-08,Morning,144
2026-01-08,Morning,64
2024-06-09,Night,114
2026-07-23,Morning,134
2026-03-30,Morning,156
2024-10-05,Afternoon,86
2025-01-23,Night,46
2025-10-31,Afternoon,88
2024-01-15,Afternoon,90
2026-06-15,Morning,119
2024-11-03,Morning,96
2024-03-23,Night,91
2024-12-28,Night,74
2026-07-05,Morning,161
2024-10-27,Morning,98
2025-08-13,Morning,133
2026-06-08,Morning,93
2024-02-06,Morning,145
2026-04-12,Morning,121
2024-11-12,Night,82
2026-02-01,Morning,94
2024-07-25,Afternoon,114
2024-06-01,Afternoon,56
2026-05-13,Night,47
2026-06-04,Night,51
2026-12-11,Morning,107
2026-01-12,Morning,104
2025-05-25,Afternoon,88
2024-08-01,Morning,60
2024-11-19,Morning,73
2025-12-11,Morning,158
2025-01-14,Night,47
2025-06-13,Morning,109
2024-07-03,Afternoon,77
2025-04-26,Afternoon,54
2024-09-17,Afternoon,64
2024-05-02,Morning,113
2024-05-24,Night,56
2025-07-22,Afternoon,70
2025-02-05,Afternoon,84
2024-04-19,Morning,70
2025-07-17,Night,61
2024-06-29,Night,51
2024-01-17,Morning,87
2024-05-25,Morning,102
2025-05-06,Morning,162
2026-11-11,Morning,129
2024-09-21,Morning,76
2024-11-08,Morning,57
2024-09-22,Morning,77
2025-01-24,Night,49
2026-02-25,Night,47
2024-12-19,Night,46
2025-12-21,Afternoon,80
2026-09-11,Afternoon,111
2026-11-03,Morning,128
2025-09-09,Afternoon,65
2026-02-20,Morning,89
2026-10-04,Afternoon,70
2026-05-12,Night,48
2024-11-24,Night,59
2024-05-24,Morning,78
2024-05-05,Afternoon,68
2026-08-24,Morning,151
2025-09-01,Morning,174
2024-11-20,Morning,179
2025-01-13,Morning,108
2024-11-04,Afternoon,55
2026-05-28,Morning,67
2025-11-02,Morning,93
2026-08-21,Night,92
2024-11-26,Afternoon,48
2025-06-01,Morning,159
2024-05-13,Afternoon,112
2026-11-30,Afternoon,78
2025-07-15,Afternoon,105
2025-08-29,Afternoon,58
2025-03-29,Night,47
2024-10-23,Morning,110
2026-11-05,Afternoon,82
2025-06-19,Morning,81
2026-01-09,Night,55
2024-02-10,Morning,83
2024-10-29,Morning,142
2026-05-31,Night,98
2024-04-06,Afternoon,101
2024-04-21,Morning,89
2026-06-06,Morning,79
2024-12-04,Morning,180
2024-10-27,Night,57
2025-09-11,Afternoon,97
2024-08-01,Morning,149
2024-02-17,Afternoon,85
2024-01-05,Afternoon,81
2024-03-27,Morning,118
2024-06-22,Night,37
2026-02-01,Morning,159
2024-11-22,Night,56
2024-03-19,Night,66
2024-01-16,Morning,58
2025-06-06,Afternoon,66
2026-07-09,Night,99
2025-01-06,Afternoon,50
2024-03-10,Afternoon,90
2024-09-06,Morning,112
2025-07-01,Morning,90
2024-07-25,Afternoon,161
2026-12-08,Morning,114
2026-04-16,Morning,88
2025-01-12,Afternoon,103
2026-11-08,Morning,102
2024-12-22,Night,49
2024-06-02,Night,115
2026-10-25,Night,56
2026-11-17,Morning,134
2024-12-08,Afternoon,116
2025-10-13,Night,96
2024-07-08,Morning,158
2025-12-04,Afternoon,96
2026-01-26,Afternoon,109
2026-02-17,Morning,77
2025-09-15,Morning,96
2026-02-10,Afternoon,199
2025-08-31,Morning,132
2026-06-17,Night,41
2024-07-15,Afternoon,119
2025-06-13,Morning,144
2025-04-01,Afternoon,66
2025-08-07,Afternoon,94
2024-06-04,Morning,132
2024-12-20,Night,63
2026-11-11,Afternoon,162
2024-04-25,Afternoon,85
2025-11-27,Night,51
2025-12-29,Afternoon,103
2025-06-04,Afternoon,120
2024-02-06,Morning,75
2024-02-07,Morning,73
2024-10-29,Afternoon,95
2024-04-22,Afternoon,77
2024-04-13,Afternoon,94
2024-06-24,Afternoon,54
2024-07-28,Afternoon,129
2026-07-07,Night,46
2025-12-01,Night,78
2024-02-03,Morning,107
2025-11-19,Night,53
2024-05-29,Night,38
2025-04-06,Morning,116
2024-02-11,Morning,93
2024-04-08,Morning,97
2024-05-25,Afternoon,159
2025-04-19,Afternoon,132
2025-05-22,Afternoon,58
2025-01-21,Night,86
2025-11-10,Morning,110
2026-02-28,Morning,89
2026-03-09,Night,54
2025-09-26,Night,53
2025-08-20,Night,75
2025-06-22,Morning,155
2024-09-17,Morning,58
2025-06-17,Morning,107
2024-01-12,Afternoon,87
2026-11-25,Morning,124
2025-02-09,Night,59
2026-04-08,Afternoon,122
2026-11-14,Afternoon,69
2025-06-28,Morning,116
2026-08-02,Morning,120
2025-06-09,Afternoon,102
2024-05-24,Afternoon,71
2024-01-30,Morning,95
2024-05-28,Night,48
2026-10-29,Morning,110
2025-06-04,Morning,122
2024-12-15,Night,64
2025-05-03,Morning,77
2024-10-07,Morning,78
2026-08-12,Afternoon,175
2026-12-31,Morning,142
2024-04-03,Morning,190
2026-02-26,Morning,233
2025-01-02,Morning,74
2024-02-21,Afternoon,66
2026-10-07,Morning,149
2024-03-08,Night,48
2024-08-13,Night,53
2024-01-28,Morning,53
2025-05-31,Morning,101
2025-10-19,Morning,114
2024-12-17,Morning,85
2024-03-19,Morning,113
2024-05-07,Night,56
2026-10-19,Morning,140
2026-06-02,Afternoon,76
2026-10-23,Afternoon,64
2025-08-04,Night,64
2025-08-21,Morning,120
2026-05-11,Morning,65
2025-11-06,Night,89
2025-04-23,Morning,65
2024-11-15,Afternoon,71
2025-06-16,Afternoon,113
2024-03-11,Afternoon,64
2024-07-29,Morning,84
2026-03-19,Morning,124
2026-08-09,Afternoon,96
2024-04-21,Afternoon,65
2024-04-16,Night,64
2024-04-03,Afternoon,58
2026-05-17,Night,87
2024-12-07,Night,141
2024-12-24,Afternoon,72
2024-01-14,Morning,62
2026-12-01,Afternoon,105
2025-04-20,Afternoon,71
2026-05-24,Afternoon,80
2026-02-14,Morning,150
2024-06-04,Afternoon,105
2026-05-28,Morning,88
2025-08-26,Morning,65
2025-10-24,Night,74
2024-08-07,Afternoon,142
2026-07-17,Afternoon,138
2026-10-18,Afternoon,102
2025-03-21,Afternoon,75
2024-04-11,Morning,85
2026-07-19,Afternoon,93
2026-08-30,Morning,80
2025-07-09,Afternoon,100
2025-09-26,Morning,104
2024-09-01,Night,54
2024-03-14,Night,58
2026-10-31,Afternoon,102
2025-06-13,Morning,94
2024-10-28,Morning,53
2026-01-29,Afternoon,50
2024-01-29,Afternoon,37
2024-03-28,Afternoon,70
2024-09-22,Night,43
2025-05-08,Afternoon,67
2025-02-05,Afternoon,90
2024-07-24,Afternoon,110
2025-01-20,Afternoon,62
2024-12-31,Afternoon,145
2025-07-29,Night,83
2025-09-08,Morning,88
2026-08-25,Morning,109
2026-06-03,Morning,157
2024-11-16,Night,60
2026-09-16,Afternoon,91
2025-07-24,Morning,105
2024-07-24,Afternoon,195
2025-01-07,Afternoon,111
2026-03-23,Night,112
2026-06-19,Night,101
2025-02-14,Night,83
2024-06-21,Night,71
2024-07-29,Morning,79
2024-04-23,Morning,67
2026-02-04,Afternoon,60
2025-07-05,Afternoon,141
2025-05-09,Morning,124
2026-01-06,Afternoon,32
2026-06-27,Morning,106
2026-05-21,Morning,82
2024-05-30,Morning,73
2025-10-08,Night,79
2026-08-25,Afternoon,95
2026-04-28,Afternoon,130
2024-12-27,Night,128
2025-03-06,Night,48
2026-09-02,Morning,101
2024-02-06,Night,41
2025-07-29,Morning,121
2024-05-07,Afternoon,96
2026-09-07,Morning,96
2024-02-12,Afternoon,41
2024-01-26,Afternoon,110
2024-12-26,Morning,242
2024-08-07,Afternoon,64
2025-06-27,Afternoon,40
2024-11-24,Afternoon,123
2025-01-25,Morning,87
2025-09-11,Morning,114
2025-09-06,Morning,114
2026-10-21,Night,67
2025-06-10,Night,49
2025-09-10,Morning,109
2026-01-13,Afternoon,84
2024-07-09,Afternoon,139
2025-12-31,Night,114
2026-08-02,Morning,160
2024-12-14,Afternoon,160
2024-07-14,Afternoon,92
2025-01-14,Morning,47
2024-10-28,Morning,94
2025-10-03,Morning,164
2026-08-04,Afternoon,146
2025-10-15,Afternoon,55
2024-05-17,Afternoon,68
2024-12-10,Morning,143
2026-01-25,Night,34
2024-12-28,Morning,119
2025-10-04,Night,48
2026-01-30,Morning,97
2024-12-26,Night,89
2025-12-10,Night,111
2025-03-12,Night,41
2024-05-28,Night,43
2025-02-11,Morning,98
2025-04-28,Afternoon,187
2024-01-03,Afternoon,50
2026-09-05,Afternoon,133
2025-08-01,Night,61
2024-02-09,Morning,58
2026-08-09,Afternoon,91
2026-07-26,Night,66
2024-01-14,Morning,143
2024-06-27,Morning,154
2025-02-02,Morning,181
2025-07-09,Night,63
2026-03-06,Night,34
2025-04-10,Morning,127
2025-11-01,Afternoon,78
2024-01-12,Afternoon,104
2025-12-22,Afternoon,95
2026-09-30,Afternoon,122
2025-07-30,Night,110
2025-05-13,Morning,135
2024-11-21,Morning,85
2026-11-11,Afternoon,61
2024-02-06,Afternoon,80
2024-11-10,Afternoon,125
2024-06-01,Morning,104
2026-08-07,Morning,152
2025-06-12,Night,55
2026-10-07,Morning,84
2025-12-30,Afternoon,80
2025-09-02,Night,72
2025-07-21,Morning,99
2024-08-10,Morning,90
2025-09-08,Morning,73
2026-01-21,Afternoon,67
2026-11-24,Morning,141
2025-08-24,Afternoon,114
2026-10-25,Morning,124
2026-11-01,Morning,74
2025-07-26,Morning,124
2025-04-26,Morning,115
2024-06-05,Morning,106
2024-10-21,Night,64
2026-08-21,Morning,113
2024-05-31,Afternoon,170
2025-03-11,Afternoon,85
2026-02-04,Afternoon,66
2024-09-20,Afternoon,119
2026-12-03,Morning,125
2025-12-12,Afternoon,109
2024-02-01,Morning,146
2024-09-27,Night,58
2026-03-22,Morning,75
2026-08-04,Afternoon,65
2026-10-12,Afternoon,36
2026-07-21,Afternoon,123
2024-03-22,Morning,74
2026-03-10,Afternoon,101
2024-04-30,Afternoon,149
2024-03-24,Afternoon,83
2026-01-28,Morning,74
2025-06-08,Morning,155
2025-12-11,Morning,179
2026-07-22,Night,30
2024-03-16,Afternoon,99
2025-08-01,Afternoon,45
2026-07-03,Afternoon,119
2025-04-27,Afternoon,87
2025-07-27,Afternoon,122
2025-06-29,Afternoon,117
2026-09-21,Afternoon,87
2024-02-24,Morning,79
2026-08-20,Night,74
2026-06-13,Night,46
2026-06-09,Afternoon,115
2025-03-27,Night,43
2025-07-19,Night,71
2025-02-08,Afternoon,74
2024-10-02,Afternoon,75
2026-08-17,Afternoon,72
2025-07-08,Morning,119
2026-03-03,Morning,45
2024-04-20,Afternoon,65
2026-05-14,Night,93
2025-12-23,Morning,141
2026-12-29,Night,51
2024-05-26,Afternoon,140
2025-08-14,Afternoon,100
2025-07-14,Morning,107
2025-08-13,Afternoon,106
2024-02-29,Morning,115
2025-06-02,Morning,131
2024-11-24,Morning,114
2025-11-07,Morning,104
2024-09-11,Morning,73
2025-04-21,Afternoon,50
2025-11-10,Afternoon,98
2024-03-11,Morning,163
2026-05-12,Night,48
2026-02-23,Afternoon,70
2024-03-03,Night,87
2024-03-11,Afternoon,60
2026-07-20,Morning,180
2024-11-06,Night,146
2026-08-01,Night,59
2025-07-01,Afternoon,76
2025-01-10,Afternoon,57
2024-10-26,Afternoon,50
2025-12-23,Afternoon,205
2024-04-30,Night,61
2025-03-17,Afternoon,166
2025-01-14,Morning,106
2024-06-17,Morning,87
2025-01-21,Morning,47
2025-08-02,Morning,164
2026-01-12,Morning,89
2024-04-04,Night,45
2026-08-14,Morning,98
2026-08-20,Morning,93
2026-01-28,Morning,122
2026-10-10,Afternoon,152
2025-04-14,Afternoon,102
2026-06-19,Afternoon,127
2026-03-08,Night,116
2025-09-08,Night,73
2024-07-15,Night,185
2025-09-03,Night,52
2026-09-14,Morning,167
2026-12-15,Afternoon,95
2025-05-06,Morning,110
2024-09-28,Night,95
2026-03-30,Morning,107
2024-03-24,Morning,130
2024-06-14,Morning,118
2025-09-07,Afternoon,147
2026-12-21,Afternoon,65
2024-12-26,Morning,141
2025-04-30,Afternoon,53
2024-12-19,Morning,169
2025-04-27,Night,65
2024-01-08,Morning,85
2025-10-13,Morning,125
2025-10-15,Afternoon,112
2024-12-11,Afternoon,120
2024-10-16,Night,77
2026-04-14,Afternoon,72
2024-07-24,Night,52
2024-02-21,Morning,71
2024-02-14,Morning,103
2026-08-24,Night,52
2025-02-03,Morning,43
2024-04-21,Night,81
2026-08-21,Morning,148
2024-06-11,Afternoon,100
2025-01-03,Morning,39
2024-01-23,Afternoon,49
2026-01-14,Night,33
2026-02-05,Morning,78
2026-04-09,Morning,126
2024-10-15,Morning,74
2024-12-25,Morning,92
2026-10-25,Morning,140
2026-06-19,Night,40
2024-02-10,Morning,71
2026-01-28,Afternoon,131
2026-06-09,Afternoon,117
2025-09-04,Morning,145
2025-12-02,Morning,197
2024-01-02,Afternoon,58
2024-02-02,Afternoon,97
2024-02-08,Night,96
2024-06-23,Afternoon,83
2026-12-21,Afternoon,109
2025-11-26,Night,73
2026-05-07,Night,60
2024-11-19,Night,69
2026-10-24,Morning,100
2024-08-06,Night,103
2026-09-15,Night,69
2024-02-03,Night,108
2024-01-23,Afternoon,42
2024-03-27,Night,56
2026-05-17,Afternoon,64
2024-10-09,Afternoon,92
2025-05-09,Afternoon,64
2025-05-31,Afternoon,78
2026-05-15,Night,48
2025-01-17,Morning,133
2024-01-08,Morning,77
2025-02-27,Morning,86
2024-11-11,Afternoon,97
2026-03-12,Afternoon,127
2026-04-03,Night,24
2024-04-10,Night,44
2026-05-19,Afternoon,73
2024-03-18,Morning,91
2025-11-10,Afternoon,61
2025-03-02,Night,81
2024-11-26,Afternoon,115
2025-06-13,Night,65
2024-12-06,Night,93
2026-05-20,Morning,83
2026-11-25,Afternoon,101
2026-06-13,Afternoon,135
2025-04-26,Afternoon,56
2025-07-05,Morning,126
2025-05-05,Morning,64
2026-05-19,Morning,64
2025-08-28,Afternoon,175
2025-05-28,Morning,102
2025-03-24,Afternoon,148
2025-02-15,Afternoon,94
2025-08-28,Afternoon,102
2026-01-25,Night,49
2025-04-18,Afternoon,88
2026-06-03,Morning,139
2026-06-25,Night,60
2025-04-15,Night,65
2026-09-23,Afternoon,58
2024-07-08,Night,41
2026-10-18,Morning,157
2024-11-18,Night,83
2025-09-10,Morning,69
2024-11-06,Afternoon,50
2025-04-29,Morning,108
2025-01-07,Night,52
2026-02-11,Morning,80
2024-03-29,Morning,121
2026-07-07,Morning,89
2026-09-17,Afternoon,95
2025-09-09,Morning,75
2025-08-22,Afternoon,161
2026-02-06,Morning,120
2024-08-06,Night,120
2026-04-01,Morning,123
2024-08-27,Night,103
2026-01-11,Morning,68
2024-11-30,Morning,115
2026-03-28,Morning,61
2026-05-16,Morning,133
2024-08-16,Afternoon,224
2025-11-07,Morning,83
2025-06-30,Night,52
2024-11-18,Afternoon,84
2025-10-06,Morning,79
2026-12-23,Afternoon,156
2024-01-03,Morning,110
2026-11-14,Morning,115
2026-07-27,Morning,151
2025-08-03,Morning,111
2025-10-30,Morning,93
2025-02-08,Night,51
2024-05-21,Afternoon,69
2025-09-18,Night,56
2026-06-13,Morning,152
2024-09-10,Night,93
2026-02-24,Morning,87
2026-03-30,Morning,73
2026-04-11,Night,37
2025-01-07,Morning,134
2025-03-05,Afternoon,96
2025-04-01,Night,62
2026-07-25,Afternoon,54
2026-09-13,Afternoon,141
2025-03-29,Morning,132
2026-11-29,Morning,77
2025-09-17,Night,54
2025-02-26,Morning,83
2024-01-01,Morning,135
2025-10-31,Morning,133
2025-12-07,Night,97
2026-11-27,Night,47
2026-02-26,Afternoon,57
2024-02-02,Night,84
2025-09-13,Morning,112
2026-03-25,Night,55
2025-06-28,Morning,91
2025-04-15,Morning,115
2026-06-06,Morning,110
2025-11-01,Night,55
2026-01-16,Night,32
2025-05-23,Afternoon,63
2024-10-31,Morning,70
2025-07-22,Morning,112
2026-11-17,Afternoon,174
2025-10-22,Morning,99
2026-02-14,Morning,60
2024-05-16,Afternoon,54
2026-12-18,Afternoon,157
2024-09-25,Night,71
2026-11-30,Afternoon,134
2025-05-03,Morning,126
2026-10-04,Afternoon,63
2026-09-04,Morning,73
2026-04-07,Afternoon,41
2026-10-01,Night,70
2025-10-29,Morning,107
2026-07-19,Morning,101
2024-07-07,Night,93
2024-03-18,Afternoon,58
