date,shift,scheduled_arrivals,scheduled_departures,international_flights,domestic_flights,wide_body_count,narrow_body_count,expected_passengers,cargo_tonnage,mail_tonnage,dangerous_goods_tonnage,weather_severity_index,wind_speed,visibility_km,rainfall_mm,equipment_utilization_rate,equipment_breakdown_count,active_gates,occupied_gates,staff_absenteeism_rate,delay_minutes,workload_index,required_ground_crew_count
2024-11-25,Afternoon,65,49,38,76,10,101,19066,98.18,20.92,1.6,0.87,14.4,17.46,2.6,84.45,2,79,52,2.72,36.2,37.14,150
2024-09-30,Afternoon,35,46,24,57,3,81,12191,42.79,11.09,0.23,2.19,13.3,14.97,30.5,67.89,14,67,40,1.46,134.9,36.18,140
2026-06-25,Morning,119,119,75,163,25,180,35000,231.63,40.0,0.86,2.0,11.3,15.15,26.7,93.26,1,68,50,1.92,73.0,84.17,264
2024-06-01,Night,50,38,24,64,8,84,18026,58.15,9.89,0.96,2.82,11.8,14.4,27.6,77.36,15,51,28,6.42,125.6,45.89,175
2024-02-02,Afternoon,63,82,47,98,8,132,24593,117.66,29.32,1.82,1.03,16.7,18.01,0.0,85.17,0,68,50,3.35,50.6,48.17,170
2026-08-01,Afternoon,54,45,27,72,6,98,18800,55.26,11.23,1.61,1.67,29.1,15.57,14.3,77.41,5,70,43,5.91,55.7,36.5,158
2026-11-19,Morning,49,52,24,77,6,94,16142,48.19,8.26,0.07,1.34,11.7,17.33,1.1,79.75,1,55,25,1.2,8.9,28.9,117
2024-09-05,Afternoon,58,61,40,79,13,108,19136,92.5,9.72,1.57,2.45,15.7,17.64,1.7,71.65,14,82,51,6.37,118.5,52.62,197
2024-12-30,Morning,98,102,71,129,26,175,35000,180.06,20.31,1.55,0.39,16.9,17.87,12.6,97.26,0,49,46,5.55,64.7,70.71,254
2025-07-05,Afternoon,39,56,19,76,9,88,14500,59.4,11.39,0.49,0.72,11.9,18.86,2.5,62.64,1,58,33,1.97,6.8,25.49,120
2025-07-30,Morning,77,74,50,101,13,140,31630,147.1,17.22,1.37,0.75,13.4,18.35,0.5,91.15,1,102,86,1.17,105.4,59.22,199
2026-12-21,Night,37,43,23,57,10,73,10125,96.3,9.86,8.11,0.4,16.4,17.62,1.4,69.86,0,68,22,1.06,2.0,18.62,104
2025-03-18,Morning,51,59,36,74,13,92,23185,78.55,12.29,0.96,0.36,17.9,16.04,1.7,83.3,0,89,67,1.05,21.3,36.65,152
2024-01-14,Night,29,30,15,44,4,54,11114,38.71,8.59,1.77,2.18,21.3,15.8,19.1,52.69,1,104,42,4.76,19.0,17.58,95
2025-04-08,Night,29,30,12,47,6,54,11824,56.97,4.63,0.05,0.04,10.7,18.45,1.7,56.76,1,86,37,1.04,15.4,15.05,82
2025-09-01,Afternoon,42,38,25,55,8,75,18202,71.41,7.11,1.82,5.32,32.9,8.42,56.2,52.06,1,62,31,5.5,65.9,37.0,143
2025-07-20,Morning,52,61,46,67,13,104,24429,168.34,33.33,0.34,2.86,12.8,14.77,11.3,77.77,4,87,61,2.58,110.3,52.73,190
2025-07-15,Morning,45,37,16,66,8,74,10549,47.74,12.26,8.61,2.37,23.9,17.82,2.2,64.72,0,98,37,1.85,11.2,20.97,114
2026-10-08,Night,41,34,18,57,8,68,16259,90.67,6.05,0.19,2.83,36.9,15.14,14.9,67.98,0,79,34,3.9,11.1,28.39,123
2026-06-03,Afternoon,66,81,51,96,19,130,23007,190.43,17.54,1.02,9.05,41.1,3.19,103.6,99.67,0,70,61,4.24,157.4,67.9,232
2024-10-02,Afternoon,63,62,46,79,12,117,22052,115.67,10.95,1.5,5.82,50.8,10.16,49.8,87.43,0,76,60,6.87,165.6,53.38,199
2025-01-24,Morning,50,40,29,61,14,78,19329,85.15,13.21,0.53,0.92,15.2,17.86,3.1,70.2,0,71,31,3.66,4.1,30.16,139
2026-01-01,Night,32,47,16,63,2,78,12879,44.48,9.01,0.15,1.47,30.4,17.14,3.7,55.06,0,56,23,4.25,11.4,20.92,92
2025-03-25,Morning,62,70,39,93,8,120,22330,79.23,21.94,0.57,2.12,22.1,18.13,1.5,86.09,2,98,77,2.48,68.9,45.81,165
2025-04-14,Morning,54,52,30,76,19,83,17445,131.44,9.95,1.24,4.15,29.0,11.66,41.4,74.34,0,82,57,3.03,60.0,40.7,172
2024-07-03,Morning,55,80,61,74,11,123,15977,174.87,15.16,1.22,0.07,8.7,19.32,0.0,73.15,1,79,58,3.9,65.3,39.82,165
2024-10-05,Afternoon,35,39,19,55,3,69,12026,41.06,14.25,0.74,1.73,8.9,18.09,0.8,51.32,1,57,22,16.98,7.4,20.22,121
2026-03-22,Night,48,33,21,60,3,73,12759,60.51,12.96,0.95,0.95,16.8,18.45,4.3,72.4,5,68,29,1.14,26.1,25.44,102
2026-07-12,Night,61,76,55,82,19,115,29598,165.06,22.73,0.89,0.24,5.8,19.07,1.5,82.58,0,66,48,5.27,49.0,52.53,196
2026-05-10,Morning,77,75,64,88,25,131,35000,236.15,20.55,1.19,1.89,27.3,15.78,0.0,83.01,2,96,86,1.29,110.5,70.21,238
2024-12-03,Morning,71,62,49,84,15,121,26182,144.94,28.83,0.55,0.13,7.7,17.77,4.5,85.55,1,72,60,4.56,36.9,47.78,185
2024-05-29,Night,39,51,23,67,8,80,13708,103.28,12.6,0.01,1.14,16.5,18.68,2.3,66.19,2,55,28,2.26,10.5,27.63,114
2024-06-24,Afternoon,47,48,23,72,8,85,15772,122.18,12.83,0.69,2.34,16.4,17.52,2.5,63.23,0,85,60,3.49,15.8,32.22,130
2025-03-07,Morning,60,82,53,89,14,126,22590,207.35,13.32,0.3,0.6,15.4,18.66,1.9,81.52,2,91,68,1.09,100.1,51.88,184
2025-07-21,Morning,47,63,39,71,12,102,16675,157.65,11.09,0.14,1.77,13.0,15.74,21.0,60.24,2,50,21,15.77,26.3,38.4,179
2026-09-05,Afternoon,62,57,44,75,14,107,23353,83.89,21.79,9.01,1.69,16.8,16.81,12.5,76.91,0,44,30,2.65,48.2,41.78,172
2026-09-12,Night,80,69,52,97,9,137,29680,124.59,14.45,7.21,1.11,12.6,17.13,9.9,74.52,0,114,99,3.47,93.0,55.39,183
2024-01-03,Afternoon,37,44,19,62,8,76,10998,84.76,9.59,1.9,2.94,32.7,17.49,0.0,54.71,3,68,38,3.49,26.4,26.96,123
2026-02-14,Morning,103,91,68,126,25,173,35000,168.31,34.76,0.65,2.36,13.9,16.02,3.0,92.2,1,72,59,1.47,105.9,74.48,243
2024-11-23,Afternoon,59,44,34,69,11,91,24997,142.26,18.48,1.13,1.41,36.2,18.5,0.0,71.44,3,41,27,2.91,47.6,45.35,169
2024-08-04,Morning,69,67,51,85,17,115,25712,105.98,13.53,1.77,2.65,23.5,17.72,3.8,84.4,0,69,53,6.4,88.8,50.97,199
2025-08-31,Night,38,40,17,61,5,69,13870,46.72,14.15,1.87,5.33,28.2,14.52,1.7,62.3,2,76,34,3.78,77.8,32.2,122
2024-02-07,Morning,94,95,72,117,20,174,35000,170.8,26.65,0.23,0.84,7.9,15.84,5.4,83.96,11,88,76,1.34,140.2,79.93,257
2025-01-01,Morning,51,53,26,78,7,97,15083,50.86,12.53,0.55,0.42,17.7,14.94,11.8,71.01,0,45,25,2.46,8.3,25.92,125
2025-08-28,Afternoon,48,43,24,67,6,82,15753,108.84,14.66,18.81,0.47,12.1,15.23,2.3,63.94,0,71,41,1.07,2.1,27.01,132
2024-10-25,Morning,58,51,40,69,13,97,17981,128.6,14.69,0.47,1.29,23.0,16.24,14.3,65.44,2,91,60,1.56,28.0,37.25,155
2025-10-12,Morning,65,59,38,86,13,113,28803,110.11,15.63,1.24,2.93,13.4,15.01,16.7,79.57,0,81,63,1.44,81.6,52.49,180
2025-05-19,Afternoon,51,46,21,76,5,97,16691,77.72,11.05,0.16,4.42,28.0,15.21,20.5,69.96,0,77,44,2.7,26.8,35.52,128
2026-05-26,Night,50,41,24,67,7,79,16444,74.71,9.74,0.88,0.67,16.2,18.43,5.6,52.93,5,70,44,6.1,47.6,31.58,132
2024-07-17,Night,55,56,39,72,7,100,16105,70.74,16.64,1.29,1.04,26.7,18.45,4.5,67.51,0,90,60,2.7,15.1,30.5,127
2024-03-03,Morning,48,47,29,66,7,89,16490,132.54,18.41,0.08,2.46,18.6,17.19,4.9,57.73,0,43,21,1.51,6.8,33.5,125
2025-08-03,Morning,63,85,62,86,19,134,27219,193.43,11.62,0.84,1.01,12.3,18.94,0.0,82.01,0,46,43,1.15,94.7,55.92,202
2024-10-08,Afternoon,54,47,27,74,4,95,17968,44.47,10.75,0.7,1.59,37.2,16.16,0.0,69.76,0,87,49,3.29,17.5,30.36,125
2026-02-13,Afternoon,40,42,23,59,5,77,16512,33.05,9.53,0.09,2.5,30.2,17.29,8.2,71.23,1,81,39,2.54,31.4,27.75,118
2024-04-12,Morning,70,75,56,89,20,120,27493,238.86,10.95,1.48,1.95,22.1,15.1,11.4,88.48,0,81,63,13.05,54.9,58.8,232
2025-09-22,Night,17,26,9,34,2,43,7245,42.15,2.99,1.34,1.13,33.9,18.83,0.0,50.02,5,68,20,1.34,30.1,12.56,75
2026-12-20,Night,30,34,14,50,5,54,14474,70.84,10.59,1.2,0.27,12.3,19.17,1.1,66.97,1,90,38,1.16,5.3,19.52,93
2024-04-12,Morning,67,65,51,81,20,110,24388,162.7,12.03,1.18,1.5,30.4,13.89,21.9,80.56,3,72,53,2.93,37.5,50.94,199
2024-11-26,Night,39,50,25,64,9,82,14791,56.62,9.63,0.95,0.23,21.0,17.21,3.2,53.24,0,77,34,1.03,14.8,22.97,103
2026-07-14,Afternoon,48,53,31,70,9,91,15311,69.03,7.47,1.13,2.4,10.3,15.2,8.2,73.02,0,59,37,5.11,21.2,30.5,137
2025-08-07,Morning,43,41,23,61,4,81,14320,30.37,10.02,1.31,9.21,51.4,11.42,4.6,67.22,3,69,33,3.46,93.7,41.47,149
2024-07-10,Afternoon,88,116,78,126,21,180,32012,197.21,30.49,12.79,1.35,11.8,16.85,6.2,90.69,2,78,68,1.94,61.8,72.7,249
2024-08-21,Morning,76,75,49,102,14,133,26736,123.05,17.61,1.67,0.81,21.6,18.01,0.4,78.77,1,63,51,1.4,83.1,52.79,192
2026-04-18,Morning,58,60,35,83,11,109,17621,114.15,19.13,1.11,2.61,34.2,17.77,4.5,66.69,0,73,37,3.77,35.0,38.77,150
2026-08-01,Night,78,79,65,92,30,128,32945,201.32,24.2,20.93,1.25,13.1,18.26,5.3,80.87,3,90,79,1.19,117.9,67.15,253
2025-01-30,Afternoon,63,54,31,86,9,105,17295,86.08,9.62,0.54,7.04,27.2,9.09,57.4,86.87,0,52,34,2.65,84.5,46.32,158
2025-06-03,Morning,120,97,87,130,35,179,35000,331.19,31.41,1.04,1.79,12.6,17.66,4.0,100.0,0,108,93,1.44,100.1,84.52,283
2026-05-07,Afternoon,33,35,15,53,3,67,10551,52.65,6.55,1.65,2.79,14.7,17.58,2.3,66.94,0,82,33,1.42,21.8,19.69,88
2024-07-12,Night,34,36,17,53,7,64,13000,83.02,8.99,0.75,1.88,21.5,17.77,1.1,52.72,0,67,30,6.28,24.9,22.32,109
2024-08-14,Afternoon,72,76,48,100,10,143,28852,84.09,14.7,1.23,2.15,27.9,17.72,3.7,79.86,2,96,78,5.98,124.0,56.7,197
2026-04-28,Night,44,39,17,66,2,77,11672,36.63,10.01,21.26,2.45,21.5,15.97,19.7,59.73,0,79,31,4.18,8.1,21.83,114
2024-07-23,Night,66,62,41,87,13,111,18099,169.13,12.27,1.52,0.72,5.9,18.81,3.1,93.23,2,80,60,5.49,27.9,41.7,167
2026-04-24,Morning,39,36,19,56,9,67,11341,81.65,9.45,1.85,4.12,27.1,14.27,27.9,59.44,0,79,34,4.19,39.0,26.04,122
2025-06-28,Afternoon,77,68,62,83,18,127,35000,137.72,15.32,1.2,1.31,18.7,16.63,15.1,77.45,1,87,85,1.2,109.4,62.21,216
2026-12-21,Afternoon,81,75,55,101,19,134,29542,319.84,18.21,7.52,2.2,16.3,17.16,3.6,75.98,1,82,60,1.33,54.0,68.08,220
2024-02-06,Night,47,43,20,70,3,84,16200,42.05,11.43,0.06,1.27,39.7,17.19,0.0,59.03,1,58,31,2.99,6.2,26.47,110
2026-11-02,Morning,52,51,31,72,11,91,17582,85.61,20.4,1.96,2.95,28.2,14.1,28.5,74.06,1,64,32,2.69,26.4,35.94,148
2024-09-03,Morning,64,74,61,77,23,112,24848,207.49,23.94,0.21,0.15,7.2,18.36,8.8,78.47,2,71,60,1.92,79.3,52.15,199
2024-02-08,Morning,45,40,23,62,9,76,13667,82.84,11.86,0.09,2.22,20.5,11.58,26.3,64.33,0,77,37,5.99,16.8,26.18,128
2026-03-04,Afternoon,45,37,22,60,6,73,14369,41.86,7.0,1.39,2.19,13.5,17.61,1.1,51.46,2,83,30,4.95,33.7,26.33,113
2025-08-06,Night,26,40,19,47,11,53,10485,89.28,6.16,1.76,5.61,27.2,10.87,41.8,55.15,2,92,32,4.09,65.7,28.97,125
2026-07-06,Night,30,35,16,49,4,62,9647,57.2,10.29,0.95,0.68,17.1,17.57,6.6,50.16,0,57,22,1.63,2.1,14.07,79
2024-04-28,Afternoon,49,50,28,71,8,95,18769,96.38,13.54,1.42,2.37,20.4,13.92,20.6,76.19,0,74,37,2.42,10.9,34.67,134
2024-03-29,Morning,51,63,31,83,13,98,19768,124.73,11.41,2.0,1.8,10.8,17.71,8.3,65.58,0,86,54,3.88,16.2,38.79,151
2025-09-13,Morning,37,34,16,55,7,69,13545,37.88,15.31,1.15,5.52,37.7,9.63,59.4,56.85,0,79,45,6.74,24.3,27.74,132
2026-08-24,Night,36,27,15,48,4,58,11360,44.25,5.2,1.09,4.01,19.6,14.59,24.9,62.48,1,84,47,2.63,36.2,22.64,103
2025-03-20,Afternoon,84,74,54,104,15,146,28750,243.15,20.35,0.88,0.97,12.5,18.53,0.0,84.23,0,74,71,1.15,100.4,61.74,200
2026-05-24,Night,30,43,19,54,6,71,13374,66.2,7.24,0.79,5.93,26.3,16.68,0.7,68.58,2,76,42,1.92,114.9,33.65,120
2026-09-20,Morning,55,72,43,84,13,114,27882,145.46,24.13,0.94,0.55,7.3,17.5,4.4,74.65,5,81,64,1.08,61.9,53.09,182
2026-08-11,Afternoon,38,49,21,66,3,87,13810,37.93,8.47,1.77,1.85,18.4,15.36,24.3,69.05,0,97,52,1.96,8.1,23.64,108
2025-07-11,Night,69,58,39,88,14,112,22758,124.57,12.11,1.23,1.45,18.1,13.86,17.9,79.84,0,74,61,4.6,40.3,43.98,171
2026-02-04,Morning,51,60,36,75,6,106,15981,81.26,8.77,1.98,1.7,21.2,17.1,10.0,68.82,2,66,34,2.08,15.6,33.81,136
2025-07-30,Morning,67,58,46,79,14,108,21501,157.6,15.27,1.23,2.36,14.3,16.92,1.1,80.12,0,91,59,6.35,29.4,45.46,179
2026-01-08,Afternoon,41,44,17,68,9,74,16578,82.21,13.11,1.93,0.35,21.3,16.57,0.0,51.35,1,55,31,2.48,15.4,26.34,122
2025-09-13,Afternoon,69,72,54,87,17,119,27122,140.81,16.73,1.33,2.41,27.7,16.41,9.2,87.94,1,54,39,2.69,72.7,55.03,196
2025-07-29,Night,23,18,10,31,4,36,5913,42.32,4.22,0.38,2.63,18.4,13.72,15.5,50.9,3,115,48,3.45,49.2,12.42,83
2025-04-23,Night,33,35,17,51,9,63,13992,77.98,8.58,1.67,0.28,38.7,17.99,3.7,60.0,0,94,44,1.48,11.1,19.4,105
2025-12-16,Afternoon,48,57,32,73,10,92,19756,98.51,16.6,1.45,1.33,10.7,18.18,0.0,77.64,1,82,56,5.15,43.2,36.39,151
2026-04-03,Morning,50,66,35,81,8,106,19937,133.65,14.27,1.93,0.33,16.9,18.94,0.0,78.13,3,67,51,1.28,75.0,40.74,153
2026-10-04,Afternoon,111,114,88,137,24,180,35000,247.92,27.08,0.61,1.65,18.4,17.86,2.7,79.8,1,85,69,1.8,108.8,82.69,256
2025-11-03,Night,32,45,15,62,5,77,13812,36.6,8.67,1.09,1.75,36.9,16.45,0.4,70.1,1,90,49,1.37,8.4,22.41,104
2024-04-20,Afternoon,62,61,38,85,18,100,25727,147.53,18.24,0.93,1.34,9.3,18.22,4.4,83.23,1,66,58,3.44,84.5,48.92,183
2025-10-05,Night,62,56,37,81,14,105,25184,131.47,14.12,0.73,1.5,13.0,16.03,13.5,87.39,2,68,51,1.23,29.7,46.68,167
2024-12-12,Afternoon,98,86,67,117,14,166,34014,184.24,29.87,1.58,1.4,22.8,16.97,16.8,91.23,2,96,83,5.4,79.7,70.93,232
2024-01-30,Morning,38,44,20,62,7,74,13254,86.45,15.54,0.68,1.01,11.9,17.96,6.4,58.07,1,75,31,6.15,5.6,23.71,118
2024-03-20,Afternoon,40,40,24,56,6,71,15453,66.96,7.33,24.26,1.34,8.0,17.31,10.3,64.17,1,44,20,2.64,4.8,25.23,133
2025-10-10,Afternoon,52,67,47,72,13,106,20766,104.5,13.8,1.2,0.35,12.5,17.66,6.3,75.81,0,68,44,1.05,14.3,36.94,147
2026-11-01,Morning,84,90,64,110,19,155,27549,122.7,19.96,0.47,0.99,13.6,18.34,5.1,84.71,1,37,30,4.57,72.1,57.87,211
2025-07-08,Morning,87,72,72,87,30,124,29125,356.2,25.1,1.05,0.04,10.9,18.62,3.5,99.04,1,73,62,2.65,90.6,66.64,247
2025-05-03,Afternoon,60,68,50,78,21,105,24377,150.78,19.2,0.05,1.03,16.2,18.33,4.9,78.76,0,76,48,2.08,31.6,46.09,178
2024-04-07,Morning,120,90,78,132,29,180,35000,228.42,24.43,1.37,2.71,16.9,14.12,15.3,100.0,1,93,83,3.29,135.8,81.59,273
2026-01-10,Morning,55,63,40,78,9,113,18035,225.86,18.58,1.66,0.61,9.2,18.32,0.0,78.19,6,77,54,2.16,37.6,45.91,166
2024-03-01,Afternoon,46,34,19,61,2,74,11602,30.59,13.91,1.55,2.04,11.9,15.38,0.0,62.44,1,48,25,3.08,16.7,21.16,96
2026-07-10,Night,36,57,19,74,7,83,11508,76.46,10.21,0.02,2.33,13.8,17.73,4.6,68.49,2,80,43,1.35,19.8,27.11,108
2026-06-13,Afternoon,93,89,62,120,15,172,31778,240.53,32.08,0.62,4.31,24.3,16.14,4.3,89.86,0,87,76,4.23,83.8,74.97,232
2026-12-22,Night,47,40,24,63,9,83,16027,72.6,6.05,1.03,0.58,16.2,16.9,0.0,52.66,2,107,57,6.09,15.5,26.98,122
2024-11-07,Night,51,42,19,74,9,87,17794,67.33,6.43,1.39,2.17,13.0,15.41,16.3,67.57,1,75,41,2.77,23.9,31.92,126
2024-06-26,Afternoon,56,59,45,70,16,97,21507,87.59,12.38,1.36,2.25,10.5,17.77,4.1,74.64,0,85,58,1.4,32.1,40.1,161
2024-11-24,Morning,57,66,46,77,18,102,25843,169.41,16.32,1.72,2.33,29.8,15.04,30.0,75.76,1,73,49,3.27,50.4,51.24,194
2026-05-26,Night,41,49,26,64,7,85,16267,71.47,9.17,1.08,1.69,9.7,17.0,2.4,69.06,2,59,24,5.53,20.8,29.9,120
2024-08-27,Morning,57,78,40,95,16,123,22637,160.75,15.51,0.35,5.62,30.5,9.59,47.3,91.93,2,75,64,3.55,291.1,61.9,216
2026-08-30,Night,50,62,39,73,15,101,22045,98.78,14.08,1.42,1.14,15.2,16.67,14.2,72.63,4,80,49,4.14,23.9,41.72,170
2024-06-17,Afternoon,49,47,30,66,8,89,17140,141.39,8.63,0.12,2.17,26.7,17.57,0.8,67.53,0,92,45,3.94,16.1,34.4,139
2024-02-23,Morning,50,48,31,67,13,81,16909,74.58,14.05,1.96,0.22,11.2,17.8,1.3,60.64,2,79,41,6.03,6.9,29.08,145
2024-08-28,Afternoon,44,54,31,67,3,92,13214,89.17,12.91,1.48,1.32,11.0,18.23,3.7,56.11,0,108,59,1.44,5.1,26.44,109
2026-04-06,Afternoon,53,51,38,66,9,90,14477,122.64,11.72,9.96,2.57,34.6,15.69,19.1,74.17,2,91,56,6.09,14.3,34.65,157
2025-10-22,Night,39,35,15,59,6,70,14126,84.85,22.17,24.67,0.7,7.0,15.53,0.0,66.55,0,50,18,3.19,22.1,21.98,120
2025-01-23,Morning,74,66,50,90,14,126,24755,128.17,12.39,1.82,1.44,32.5,16.03,14.8,85.7,0,52,37,2.6,31.0,48.31,184
2025-12-20,Night,54,45,24,75,9,87,20939,140.91,9.65,0.04,4.79,19.6,13.32,33.0,85.67,2,93,47,5.52,36.1,45.78,158
2025-12-11,Morning,88,100,80,108,29,154,35000,254.8,34.68,1.09,1.09,14.5,15.52,2.8,92.14,1,42,34,1.35,80.5,74.66,254
2025-08-30,Night,25,28,11,42,2,51,8745,17.41,5.62,0.96,0.7,19.7,16.42,14.3,59.54,0,66,34,4.35,0.7,9.05,80
2025-07-17,Night,47,45,19,73,10,81,17330,89.68,12.83,0.67,0.86,12.9,15.21,1.8,80.68,1,73,41,3.44,5.4,29.49,128
2024-04-21,Morning,48,42,24,66,2,89,21993,59.1,8.91,1.07,2.07,20.6,16.75,13.5,83.21,2,62,33,1.31,17.8,35.72,132
2024-10-11,Morning,74,50,32,92,10,117,21648,131.29,16.65,1.39,1.76,12.8,18.2,2.0,70.16,2,66,49,6.02,43.1,44.99,169
2025-08-01,Night,48,52,28,72,10,87,15912,139.73,7.74,1.37,5.97,46.6,8.39,61.8,60.65,2,77,46,5.23,59.0,43.58,160
2024-05-28,Night,43,43,22,64,10,80,16712,103.23,8.75,1.11,2.99,37.1,17.5,4.7,63.57,0,76,33,11.49,12.1,31.77,142
2025-06-05,Morning,61,74,46,89,11,127,21700,83.16,20.94,0.25,5.43,21.5,12.16,37.7,76.32,4,104,67,2.16,104.2,54.59,188
2024-05-08,Afternoon,57,68,47,78,14,111,19118,114.58,20.22,0.48,2.82,11.3,16.07,18.8,69.18,0,80,55,3.32,31.4,41.9,163
2026-05-12,Night,41,44,17,68,3,85,12819,56.79,10.48,0.95,0.67,11.9,18.83,0.0,62.76,0,43,17,1.82,6.7,20.92,89
2024-04-23,Morning,62,38,29,71,10,90,16153,104.26,11.44,1.72,2.92,29.6,17.29,3.2,62.67,2,73,45,3.92,16.4,35.43,144
2024-04-11,Afternoon,72,53,43,82,9,117,23337,137.82,12.67,1.61,2.1,26.5,14.2,16.6,85.68,0,69,58,1.32,40.9,46.1,164
2025-11-30,Afternoon,72,59,46,85,8,118,21789,76.16,16.87,0.97,1.41,24.7,16.13,2.1,74.09,2,66,49,1.76,30.6,42.8,156
2024-08-29,Morning,62,72,54,80,17,115,25854,224.43,13.01,0.72,1.04,15.3,17.92,0.7,81.27,0,69,63,5.26,72.5,53.12,204
2025-01-20,Night,53,44,24,73,8,88,13160,86.16,16.07,0.47,2.26,9.4,18.0,3.0,73.27,2,79,47,4.46,16.9,29.78,122
2024-12-10,Morning,60,72,46,86,14,117,23053,105.81,28.78,23.24,0.73,12.4,13.79,1.6,81.68,2,84,60,4.01,66.4,45.15,197
2024-08-25,Night,27,25,11,41,4,43,10370,46.48,9.29,1.44,0.21,25.5,18.91,3.3,60.6,0,99,36,6.03,0.7,10.99,88
2026-04-14,Afternoon,65,59,40,84,8,113,21928,83.94,15.79,1.63,1.01,10.4,17.61,2.0,83.42,0,60,40,6.15,13.8,39.25,154
2026-01-28,Afternoon,41,30,14,57,11,62,12848,75.09,11.37,0.88,4.86,20.2,12.11,28.9,60.44,1,89,46,1.92,40.1,28.77,123
2024-09-18,Afternoon,58,63,47,74,9,112,23767,143.87,19.9,1.8,1.97,13.5,15.11,15.1,80.76,1,80,60,6.3,78.0,47.46,174
2026-01-22,Afternoon,36,44,16,64,9,72,11202,65.1,9.63,0.82,2.52,15.7,14.67,19.4,68.17,1,89,33,6.38,16.1,23.33,121
2026-02-20,Night,27,22,10,39,5,44,10487,37.23,4.56,1.86,1.76,13.8,16.89,10.9,52.84,2,76,25,6.26,12.1,14.96,95
2025-08-13,Afternoon,56,59,26,89,7,112,24394,68.21,25.03,1.81,9.51,33.4,14.19,2.9,80.43,1,61,46,3.72,185.2,59.84,183
2025-09-25,Night,54,49,30,73,7,91,19731,131.85,14.43,0.01,1.05,15.9,17.93,1.9,65.12,2,76,48,4.02,15.4,37.34,136
2026-10-21,Afternoon,49,40,23,66,4,84,14094,27.67,16.28,1.89,1.87,8.0,17.66,3.9,59.12,0,98,53,4.5,6.9,23.8,107
2025-05-12,Morning,52,52,35,69,3,101,17702,73.34,19.79,0.16,2.3,16.8,12.11,17.3,59.29,6,50,31,1.61,40.9,38.91,139
2025-02-26,Morning,43,55,26,72,8,95,16880,65.25,10.59,1.35,2.78,14.8,16.0,16.0,71.76,2,58,38,1.88,39.4,34.12,141
2025-08-13,Night,40,33,17,56,9,59,13394,50.98,10.33,23.25,5.77,25.3,10.17,57.6,56.6,2,91,31,4.26,47.7,31.23,145
2026-07-05,Afternoon,85,72,66,91,17,142,31568,166.19,15.45,1.97,2.31,8.6,14.06,13.7,95.05,0,91,88,6.35,107.4,63.32,226
2026-02-16,Afternoon,33,32,17,48,3,59,10198,24.84,4.09,0.15,1.16,12.0,15.98,2.6,57.64,0,78,29,1.17,13.5,14.19,82
2024-03-23,Afternoon,70,49,40,79,7,111,24184,91.46,12.21,1.38,2.22,10.5,16.69,2.2,81.35,2,77,55,2.31,48.0,45.67,155
2025-05-18,Afternoon,97,101,76,122,20,178,35000,190.46,40.0,1.06,2.53,22.6,17.74,0.8,94.24,0,63,61,4.24,154.2,76.78,246
2026-03-21,Afternoon,55,44,32,67,12,89,18217,131.88,11.15,9.45,0.54,6.3,17.75,0.5,67.33,2,74,45,2.82,16.7,34.16,148
2024-09-02,Afternoon,44,46,28,62,9,84,19440,92.31,14.61,0.26,0.98,13.6,18.43,0.0,68.37,1,59,34,6.15,7.0,31.64,136
2026-12-19,Night,33,30,13,50,1,63,12255,35.62,7.33,0.73,1.02,27.1,17.4,7.2,49.79,5,91,40,1.49,35.2,20.8,93
2026-06-04,Morning,55,47,31,71,10,90,14429,124.53,24.42,0.52,2.91,21.1,16.77,3.0,55.6,0,93,54,4.74,24.1,33.52,141
2026-07-16,Afternoon,51,73,47,77,18,106,25613,150.7,8.55,0.41,1.74,15.7,16.79,0.0,88.14,0,79,57,1.54,17.8,47.66,179
2024-03-30,Morning,52,40,27,65,4,90,17047,57.78,11.75,0.07,0.79,16.5,17.96,4.6,65.93,2,93,64,2.43,26.0,28.79,122
2025-09-27,Night,45,32,17,60,3,69,11072,30.47,16.91,1.56,1.1,4.4,18.39,0.0,59.55,2,46,22,4.13,12.1,19.05,92
2025-08-01,Afternoon,65,75,48,92,20,120,26064,136.24,16.7,0.99,2.53,11.0,15.45,14.4,87.67,0,80,65,1.86,50.3,52.49,196
2025-11-17,Afternoon,35,42,22,55,5,67,14209,57.07,14.85,1.42,0.04,13.0,16.03,0.0,76.96,2,78,41,6.01,15.7,21.55,116
2026-07-20,Night,56,48,31,73,10,93,15966,72.32,15.99,1.83,1.58,17.5,18.6,0.0,77.04,1,112,59,1.61,7.3,30.86,129
2025-01-22,Afternoon,41,36,17,60,3,77,10773,48.33,8.58,0.4,5.97,50.2,16.51,1.7,67.26,0,78,25,1.9,55.7,28.07,111
2025-08-08,Morning,60,82,51,91,28,118,34309,203.97,8.6,0.81,2.29,14.6,17.16,1.6,77.7,0,84,78,5.84,124.1,65.52,241
2026-01-14,Afternoon,50,42,24,68,4,87,16894,51.0,7.89,1.2,2.26,11.7,16.85,12.9,62.13,2,75,32,3.55,18.8,30.95,121
2026-04-05,Morning,99,79,69,109,17,159,35000,131.95,21.32,1.54,0.88,10.5,16.1,19.6,86.38,1,93,87,1.13,216.6,69.33,228
2026-04-24,Night,32,31,16,47,2,63,7268,24.33,5.4,0.66,2.68,20.7,14.36,25.3,64.1,2,53,20,5.02,20.0,15.54,88
